Date,Time,Site,Location,Client Location ID,Device,Country,Region,Segment,Cost,Currency,Weight,Unit,Portions,Quantity,Duration,Food Item,Food Item Category,Loss Reason,Source,Disposition,Container,Stage of Processing,Operator,Event Order No.,Edited
2024-11-10,15:16:35,University of California - Berkeley,CKC,,CKC - T41372,US,NORAM,College/University,1.49,USD,2.92,lb,,1.0,20,Potatoes,Starch,Presented - Not Sold,Blue Plate,Compost,Full Hotel Pan (2.5-inch) Metal,Pre-Consumer,Student Worker,,0,
2024-11-10,15:16:12,University of California - Berkeley,CKC,,CKC - T41372,US,NORAM,College/University,14.95,USD,4.60,lb,,1.0,29,Mixed Protein,Mixed Foods,Presented - Not Sold,Blue Plate,Compost,Full Hotel Pan (2.5-inch) Metal,Pre-Consumer,Student Worker,,0,
2024-11-10,15:15:38,University of California - Berkeley,CKC,,CKC - T41372,US,NORAM,College/University,0.20,USD,0.26,lb,,1.0,19,Vegetables,Fruit-Vegetable,Presented - Not Sold,Blue Plate,Compost,Shotgun Pan (2.5-inch) Metal,Pre-Consumer,Student Worker,,0,
2024-11-10,15:15:15,University of California - Berkeley,CKC,,CKC - T41372,US,NORAM,College/University,0.65,USD,0.86,lb,,1.0,18,Vegetables,Fruit-Vegetable,Presented - Not Sold,Blue Plate,Compost,Shotgun Pan (2.5-inch) Metal,Pre-Consumer,Student Worker,,0,
2024-11-10,15:14:55,University of California - Berkeley,CKC,,CKC - T41372,US,NORAM,College/University,1.72,USD,2.26,lb,,1.0,19,Vegetables,Fruit-Vegetable,Presented - Not Sold,Blue Plate,Compost,Shotgun Pan (2.5-inch) Metal,Pre-Consumer,Student Worker,,0,
2024-11-10,15:14:28,University of California - Berkeley,CKC,,CKC - T41372,US,NORAM,College/University,1.67,USD,1.76,lb,,1.0,19,Rice,Starch,Presented - Not Sold,Blue Plate,Compost,Shotgun Pan (2.5-inch) Metal,Pre-Consumer,Student Worker,,0,
2024-11-10,15:13:59,University of California - Berkeley,CKC,,CKC - T41372,US,NORAM,College/University,8.50,USD,3.81,lb,,1.0,36,Bread,Bread-Cereal,Presented - Not Sold,Blue Plate,Compost,Full Hotel Pan (1-inch) Metal,Pre-Consumer,Student Worker,,0,
2024-11-10,15:13:21,University of California - Berkeley,CKC,,CKC - T41372,US,NORAM,College/University,17.30,USD,10.50,lb,,1.0,36,Tofu,Meat-Protein,Presented - Not Sold,Pasta Station,Compost,Full Hotel Pan (2.5-inch) Metal,Pre-Consumer,Student Worker,,0,
2024-11-10,15:12:31,University of California - Berkeley,CKC,,CKC - T41372,US,NORAM,College/University,8.87,USD,4.75,lb,,1.0,35,Eggs,Dairy & Eggs,Presented - Not Sold,Blue Plate,Compost,Shotgun Pan (4-inch) Metal,Pre-Consumer,Student Worker,,0,
2024-11-10,15:02:05,University of California - Berkeley,Foothill,,Foothill - LC0512,US,NORAM,College/University,13.48,USD,5.99,lb,,1.0,27,Soup-Vegetarian-Pasta,Soup-Sauce-Gravy,Overproduction,Main Line Omni,Compost,Quarter Hotel Pan (6-inch) Plastic,Pre-Consumer,Unknown Operator,,0,
2024-11-10,15:01:14,University of California - Berkeley,Foothill,,Foothill - LC0512,US,NORAM,College/University,12.53,USD,5.01,lb,,1.0,16,Soup with Meat,Soup-Sauce-Gravy,Presented - Not Sold,Main Line Omni,Compost,Quarter Hotel Pan (6-inch) Plastic,Pre-Consumer,Unknown Operator,,0,
2024-11-10,14:56:05,University of California - Berkeley,Foothill,,Foothill - LC0512,US,NORAM,College/University,1.17,USD,1.54,lb,,1.0,45,Vegetables,Fruit-Vegetable,Presented - Not Sold,Main Line Omni,Compost,Full Hotel Pan (6-inch) Metal,Pre-Consumer,Unknown Operator,,0,
2024-11-10,14:54:53,University of California - Berkeley,Foothill,,Foothill - LC0512,US,NORAM,College/University,4.28,USD,5.63,lb,,1.0,12,Vegetables,Fruit-Vegetable,Presented - Not Sold,Main Line Omni,Compost,Full Hotel Pan (6-inch) Metal,Pre-Consumer,Unknown Operator,,0,
2024-11-10,14:54:04,University of California - Berkeley,Foothill,,Foothill - LC0512,US,NORAM,College/University,2.77,USD,1.68,lb,,1.0,14,Tofu,Meat-Protein,Presented - Not Sold,Main Line Omni,Compost,Full Hotel Pan (6-inch) Metal,Pre-Consumer,Unknown Operator,,0,
2024-11-10,14:53:27,University of California - Berkeley,Foothill,,Foothill - LC0512,US,NORAM,College/University,1.03,USD,1.36,lb,,1.0,27,Vegetables,Fruit-Vegetable,Presented - Not Sold,Main Line Omni,Compost,Full Hotel Pan (6-inch) Metal,Pre-Consumer,Unknown Operator,,0,
2024-11-10,14:52:27,University of California - Berkeley,CKC,,CKC - T41372,US,NORAM,College/University,1.61,USD,2.12,lb,,2.0,27,Vegetables,Fruit-Vegetable,Overproduction,Blue Plate,Donation,Shotgun Pan (2.5-inch) Metal,Pre-Consumer,Student Worker,,0,
2024-11-10,14:51:48,University of California - Berkeley,Foothill,,Foothill - LC0512,US,NORAM,College/University,19.57,USD,7.85,lb,,1.0,15,Hot Cereal,Bread-Cereal,Presented - Not Sold,Breakfast,Compost,Quarter Hotel Pan (6-inch) Metal,Pre-Consumer,Unknown Operator,,0,
2024-11-10,14:51:10,University of California - Berkeley,Foothill,,Foothill - LC0512,US,NORAM,College/University,7.82,USD,10.15,lb,,1.0,35,Broth,Soup-Sauce-Gravy,Presented - Not Sold,Breakfast,Compost,Quarter Hotel Pan (6-inch) Metal,Pre-Consumer,Unknown Operator,,0,
2024-11-10,14:50:15,University of California - Berkeley,Foothill,,Foothill - LC0512,US,NORAM,College/University,11.06,USD,2.48,lb,,1.0,16,Bacon,Meat-Protein,Presented - Not Sold,Breakfast,Compost,Full Hotel Pan (6-inch) Metal,Pre-Consumer,Unknown Operator,,0,
2024-11-10,14:49:29,University of California - Berkeley,Foothill,,Foothill - LC0512,US,NORAM,College/University,1.96,USD,2.58,lb,,1.0,14,Vegetables,Fruit-Vegetable,Presented - Not Sold,Breakfast,Compost,Full Hotel Pan (6-inch) Metal,Pre-Consumer,Unknown Operator,,0,
2024-11-10,14:49:02,University of California - Berkeley,Foothill,,Foothill - LC0512,US,NORAM,College/University,1.26,USD,1.66,lb,,1.0,20,Vegetables,Fruit-Vegetable,Presented - Not Sold,Breakfast,Compost,Half Hotel Pan (6-inch) Metal,Pre-Consumer,Unknown Operator,,0,
2024-11-10,14:48:24,University of California - Berkeley,Foothill,,Foothill - LC0512,US,NORAM,College/University,5.60,USD,3.00,lb,,1.0,25,Eggs,Dairy & Eggs,Presented - Not Sold,Breakfast,Compost,Full Hotel Pan (6-inch) Metal,Pre-Consumer,Unknown Operator,,0,
2024-11-10,14:47:29,University of California - Berkeley,Foothill,,Foothill - LC0512,US,NORAM,College/University,1.86,USD,2.45,lb,,1.0,26,Vegetables,Fruit-Vegetable,Presented - Not Sold,Pizza and Pasta,Compost,Full Hotel Pan (6-inch) Metal,Pre-Consumer,Unknown Operator,,0,
2024-11-10,14:46:42,University of California - Berkeley,Foothill,,Foothill - LC0512,US,NORAM,College/University,8.90,USD,5.93,lb,,1.0,28,Sauce,Soup-Sauce-Gravy,Presented - Not Sold,Pizza and Pasta,Compost,Half Hotel Pan (6-inch) Plastic,Pre-Consumer,Unknown Operator,,0,
2024-11-10,14:45:57,University of California - Berkeley,Foothill,,Foothill - LC0512,US,NORAM,College/University,6.75,USD,4.50,lb,,1.0,21,Sauce,Soup-Sauce-Gravy,Presented - Not Sold,Pizza and Pasta,Compost,Half Hotel Pan (6-inch) Plastic,Pre-Consumer,Unknown Operator,,0,
2024-11-10,14:45:20,University of California - Berkeley,Foothill,,Foothill - LC0512,US,NORAM,College/University,4.24,USD,4.30,lb,,1.0,36,Pasta,Starch,Presented - Not Sold,Pizza and Pasta,Compost,Full Hotel Pan (6-inch) Plastic,Pre-Consumer,Unknown Operator,,0,
2024-11-09,21:31:44,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,1.19,USD,2.33,lb,,1.0,24,Potatoes,Starch,Overproduction,Center Plate,Compost,2in Full,Pre-Consumer,FSW,,0,
2024-11-09,21:30:43,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,7.26,USD,7.64,lb,,1.0,43,Rice,Starch,Overproduction,Big C Vegan,Compost,Quarter Hotel Pan (6-inch) Metal,Pre-Consumer,FSW,,0,
2024-11-09,21:29:43,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,2.28,USD,3.00,lb,,1.0,26,Vegetables,Fruit-Vegetable,Overproduction,Big C Vegan,Compost,Quarter Hotel Pan (6-inch) Metal,Pre-Consumer,FSW,,0,
2024-11-09,21:28:39,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,0.54,USD,0.71,lb,,1.0,21,Vegetables,Fruit-Vegetable,Overproduction,Center Plate,Compost,Shotgun Pan (4-inch) Metal,Pre-Consumer,FSW,,0,
2024-11-09,21:27:31,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,1.08,USD,1.14,lb,,1.0,29,Rice,Starch,Overproduction,Center Plate,Compost,Full Hotel Pan (2.5-inch) Metal,Pre-Consumer,FSW,,0,
2024-11-09,21:26:39,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,1.57,USD,2.07,lb,,1.0,33,Vegetables,Fruit-Vegetable,Overproduction,Big C Vegan,Compost,Quarter Hotel Pan (4-inch) Metal,Pre-Consumer,FSW,,0,
2024-11-09,21:24:13,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,3.13,USD,4.12,lb,,1.0,20,Vegetables,Fruit-Vegetable,Overproduction,Big C Vegan,Compost,Full Hotel Pan (2.5-inch) Metal,Pre-Consumer,FSW,,0,
2024-11-09,21:23:36,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,3.74,USD,4.92,lb,,1.0,22,Vegetables,Fruit-Vegetable,Overproduction,Big C Vegan,Compost,Half Hotel Pan (2.5-inch) Metal,Pre-Consumer,FSW,,0,
2024-11-09,21:23:00,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,3.58,USD,5.60,lb,,1.0,80,Beans,Starch,Overproduction,Big C Vegan,Compost,Half Hotel Pan (2.5-inch) Metal,Pre-Consumer,FSW,,0,
2024-11-09,21:21:22,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,1.19,USD,1.57,lb,,1.0,66,Vegetables,Fruit-Vegetable,Overproduction,Big C Vegan,Compost,Quarter Hotel (2.5-inch) Metal,Pre-Consumer,FSW,,0,
2024-11-09,21:19:27,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,13.08,USD,5.23,lb,,1.0,41,Soup with Meat,Soup-Sauce-Gravy,Overproduction,Center Plate,Compost,Soup Container-Med,Pre-Consumer,SC Nathan,,0,
2024-11-09,21:16:37,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,16.96,USD,3.09,lb,,1.0,33,Beef - Ground,Meat-Protein,Overproduction,Center Plate,Compost,Full Hotel Pan (2.5-inch) Metal,Pre-Consumer,FSW,,0,
2024-11-09,21:15:38,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,5.08,USD,6.68,lb,,1.0,37,Vegetables,Fruit-Vegetable,Overproduction,Big C Vegan,Compost,4in Round,Pre-Consumer,FSW,,0,
2024-11-09,21:14:12,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,4.77,USD,6.27,lb,,1.0,41,Vegetables,Fruit-Vegetable,Overproduction,Center Plate,Compost,2in Full,Pre-Consumer,FSW,,0,
2024-11-09,21:12:58,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,5.14,USD,6.76,lb,,1.0,36,Vegetables,Fruit-Vegetable,Overproduction,Center Plate,Compost,2in Full,Pre-Consumer,FSW,,0,
2024-11-09,21:12:07,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,3.69,USD,7.24,lb,,1.0,36,Potatoes,Starch,Overproduction,Center Plate,Compost,4in Round,Pre-Consumer,FSW,,0,
2024-11-09,21:08:35,University of California - Berkeley,CKC,,CKC - T41372,US,NORAM,College/University,10.18,USD,10.72,lb,,1.0,22,Rice,Starch,Overproduction,Kitchen,Compost,Full Hotel Pan (2.5-inch) Metal,Pre-Consumer,Student Worker,,0,
2024-11-09,21:08:03,University of California - Berkeley,CKC,,CKC - T41372,US,NORAM,College/University,5.17,USD,6.80,lb,,1.0,24,Vegetables,Fruit-Vegetable,Overproduction,Kitchen,Compost,Full Hotel Pan (4-inch) Metal,Pre-Consumer,Student Worker,,0,
2024-11-09,21:07:26,University of California - Berkeley,CKC,,CKC - T41372,US,NORAM,College/University,10.24,USD,10.78,lb,,1.0,21,Rice,Starch,Overproduction,Kitchen,Compost,Full Hotel Pan (2.5-inch) Metal,Pre-Consumer,Student Worker,,0,
2024-11-09,21:06:47,University of California - Berkeley,CKC,,CKC - T41372,US,NORAM,College/University,5.97,USD,7.85,lb,,1.0,27,Vegetables,Fruit-Vegetable,Overproduction,Kitchen,Compost,Shotgun Pan (4-inch) Metal,Pre-Consumer,Student Worker,,0,
2024-11-09,21:06:01,University of California - Berkeley,CKC,,CKC - T41372,US,NORAM,College/University,19.24,USD,4.81,lb,,1.0,21,Pizza w Toppings,Mixed Foods,Overproduction,Pizzas,Donation,Full Hotel Pan (1-inch) Metal,Pre-Consumer,Student Worker,,0,
2024-11-09,21:05:33,University of California - Berkeley,CKC,,CKC - T41372,US,NORAM,College/University,12.06,USD,3.71,lb,,1.0,26,Pizza w Cheese,Mixed Foods,Overproduction,Pizzas,Donation,Full Hotel Pan (1-inch) Metal,Pre-Consumer,Student Worker,,0,
2024-11-09,21:03:09,University of California - Berkeley,Foothill,,Foothill - LC0512,US,NORAM,College/University,12.58,USD,13.24,lb,,1.0,19,Rice,Starch,Presented - Not Sold,Daily Rice,Compost,Round Bowl - Large,Pre-Consumer,Unknown Operator,,0,
2024-11-09,21:02:12,University of California - Berkeley,Foothill,,Foothill - LC0512,US,NORAM,College/University,11.25,USD,11.84,lb,,1.0,35,Rice,Starch,Presented - Not Sold,Daily Rice,Compost,Round Bowl - Large,Pre-Consumer,Unknown Operator,,0,
2024-11-09,21:00:33,University of California - Berkeley,Foothill,,Foothill - LC0512,US,NORAM,College/University,11.51,USD,6.12,lb,,1.0,42,Chili,Soup-Sauce-Gravy,Presented - Not Sold,Soups,Compost,Half Hotel Pan (6-inch) Metal,Pre-Consumer,Unknown Operator,,0,
2024-11-09,20:57:41,University of California - Berkeley,Foothill,,Foothill - LC0512,US,NORAM,College/University,14.25,USD,15.00,lb,,1.0,20,Rice,Starch,Overproduction,Main Line Omni,Compost,Full Hotel Pan (4-inch) Metal,Pre-Consumer,Unknown Operator,,0,
2024-11-09,20:51:48,University of California - Berkeley,Foothill,,Foothill - LC0512,US,NORAM,College/University,31.37,USD,6.97,lb,,1.0,40,Alternative Meat,Meat-Protein,Presented - Not Sold,Main Line Omni,Compost,Full Hotel Pan (2.5-inch) Plastic,Pre-Consumer,Unknown Operator,,0,
2024-11-09,20:42:46,University of California - Berkeley,Foothill,,Foothill - LC0512,US,NORAM,College/University,14.10,USD,14.84,lb,,1.0,23,Rice,Starch,Overproduction,Main Line Omni,Compost,Full Hotel Pan (4-inch) Metal,Pre-Consumer,Unknown Operator,,0,
2024-11-09,15:51:47,University of California - Berkeley,Foothill,,Foothill - LC0512,US,NORAM,College/University,5.42,USD,5.50,lb,,1.0,41,Pasta,Starch,Overproduction,Pizza and Pasta,Compost,Full Hotel Pan (2.5-inch) Metal,Pre-Consumer,Unknown Operator,,0,
2024-11-09,15:50:56,University of California - Berkeley,Foothill,,Foothill - LC0512,US,NORAM,College/University,16.60,USD,8.89,lb,,1.0,27,Eggs,Dairy & Eggs,Overproduction,Breakfast,Compost,Half Hotel Pan (4-inch) Metal,Pre-Consumer,Unknown Operator,,0,
2024-11-09,15:50:24,University of California - Berkeley,Foothill,,Foothill - LC0512,US,NORAM,College/University,8.29,USD,4.44,lb,,1.0,27,Eggs,Dairy & Eggs,Overproduction,Breakfast,Compost,Shotgun Pan (4-inch) Metal,Pre-Consumer,Unknown Operator,,0,
2024-11-09,15:49:21,University of California - Berkeley,Foothill,,Foothill - LC0512,US,NORAM,College/University,5.62,USD,7.49,lb,,1.0,74,Gravy,Soup-Sauce-Gravy,Overproduction,Breakfast,Compost,Shotgun Pan (4-inch) Metal,Pre-Consumer,Unknown Operator,,0,
2024-11-09,15:28:52,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,5.55,USD,5.84,lb,,1.0,11,Rice,Starch,Presented - Not Sold,Center Plate,Compost,Full Hotel Pan (4-inch) Metal,Pre-Consumer,FSW,,0,
2024-11-09,15:24:27,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,3.14,USD,4.13,lb,,1.0,38,Vegetables,Fruit-Vegetable,Presented - Not Sold,Bear Fit,Compost,Half Sheet,Pre-Consumer,FSW,,0,
2024-11-09,15:23:19,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,2.72,USD,2.76,lb,,1.0,14,Pasta,Starch,Presented - Not Sold,Bear Fit,Compost,Half Sheet,Pre-Consumer,FSW,,0,
2024-11-09,15:22:07,University of California - Berkeley,CKC,,CKC - T41372,US,NORAM,College/University,31.83,USD,4.60,lb,,1.0,26,Beef - Whole,Meat-Protein,Presented - Not Sold,Kitchen,Compost,Full Hotel Pan (2.5-inch) Metal,Pre-Consumer,Student Worker,,0,
2024-11-09,15:21:25,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,6.02,USD,3.04,lb,,1.0,25,Snack - Other,Mixed Foods,Overproduction,Center Plate,Compost,Half Sheet,Pre-Consumer,FSW,,0,
2024-11-09,15:21:06,University of California - Berkeley,CKC,,CKC - T41372,US,NORAM,College/University,6.10,USD,6.36,lb,,1.0,36,Chicken - Boneless,Meat-Protein,Trimmings & By-Products,Breakfast,Donation,Shotgun Pan (2.5-inch) Metal,Pre-Consumer,Student Worker,,0,
2024-11-09,15:20:25,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,8.29,USD,5.03,lb,,1.0,23,Tofu,Meat-Protein,Presented - Not Sold,Center Plate,Compost,Half Sheet,Pre-Consumer,FSW,,0,
2024-11-09,15:20:12,University of California - Berkeley,CKC,,CKC - T41372,US,NORAM,College/University,1.72,USD,2.26,lb,,1.0,19,Vegetables,Fruit-Vegetable,Overproduction,Kitchen,Compost,Shotgun Pan (2.5-inch) Metal,Pre-Consumer,Student Worker,,0,
2024-11-09,15:19:42,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,1.07,USD,1.41,lb,,1.0,9,Vegetables,Fruit-Vegetable,Presented - Not Sold,Center Plate,Compost,Full Hotel Pan (4-inch) Metal,Pre-Consumer,FSW,,0,
2024-11-09,15:19:25,University of California - Berkeley,CKC,,CKC - T41372,US,NORAM,College/University,7.92,USD,1.76,lb,,1.0,22,Alternative Meat,Meat-Protein,Overproduction,Kitchen,Compost,Shotgun Pan (2.5-inch) Metal,Pre-Consumer,Student Worker,,0,
2024-11-09,15:19:20,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,4.54,USD,4.78,lb,,1.0,11,Rice,Starch,Presented - Not Sold,Center Plate,Compost,Full Hotel Pan (2.5-inch) Metal,Pre-Consumer,FSW,,0,
2024-11-09,15:18:50,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,10.38,USD,5.56,lb,,1.0,15,Eggs,Dairy & Eggs,Presented - Not Sold,Center Plate,Compost,Shotgun Pan (4-inch) Metal,Pre-Consumer,FSW,,0,
2024-11-09,15:18:37,University of California - Berkeley,CKC,,CKC - T41372,US,NORAM,College/University,14.84,USD,7.95,lb,,1.0,27,Eggs,Dairy & Eggs,Overproduction,Breakfast,Compost,Shotgun Pan (4-inch) Metal,Pre-Consumer,Student Worker,,0,
2024-11-09,15:18:29,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,8.93,USD,1.86,lb,,1.0,14,Chicken - Boneless,Meat-Protein,Presented - Not Sold,Center Plate,Compost,Shotgun Pan (4-inch) Metal,Pre-Consumer,FSW,,0,
2024-11-09,15:18:10,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,0.75,USD,1.48,lb,,1.0,13,Potatoes,Starch,Presented - Not Sold,Center Plate,Compost,Shotgun Pan (4-inch) Metal,Pre-Consumer,FSW,,0,
2024-11-09,15:17:50,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,6.40,USD,2.56,lb,,1.0,45,Mixed Plate-Other,Mixed Foods,Presented - Not Sold,Center Plate,Compost,Shotgun Pan (4-inch) Metal,Pre-Consumer,FSW,,0,
2024-11-09,15:17:27,University of California - Berkeley,CKC,,CKC - T41372,US,NORAM,College/University,2.71,USD,3.56,lb,,1.0,20,Vegetables,Fruit-Vegetable,Overproduction,Kitchen,Compost,Shotgun Pan (2.5-inch) Metal,Pre-Consumer,Student Worker,,0,
2024-11-09,15:16:45,University of California - Berkeley,CKC,,CKC - T41372,US,NORAM,College/University,3.01,USD,3.96,lb,,1.0,26,Vegetables,Fruit-Vegetable,Overproduction,Kitchen,Compost,Shotgun Pan (2.5-inch) Metal,Pre-Consumer,Student Worker,,0,
2024-11-09,15:14:27,University of California - Berkeley,CKC,,CKC - T41372,US,NORAM,College/University,1.72,USD,2.26,lb,,1.0,14,Vegetables,Fruit-Vegetable,Presented - Not Sold,Breakfast,Compost,Shotgun Pan (2.5-inch) Metal,Pre-Consumer,Student Worker,,0,
2024-11-09,15:14:19,University of California - Berkeley,Foothill,,Foothill - LC0512,US,NORAM,College/University,13.16,USD,13.85,lb,,1.0,29,Rice,Starch,Presented - Not Sold,Main Line Omni,Compost,Full Hotel Pan (4-inch) Metal,Pre-Consumer,Unknown Operator,,0,
2024-11-09,15:14:02,University of California - Berkeley,CKC,,CKC - T41372,US,NORAM,College/University,1.58,USD,1.66,lb,,1.0,14,Rice,Starch,Presented - Not Sold,Breakfast,Compost,Shotgun Pan (2.5-inch) Metal,Pre-Consumer,Student Worker,,0,
2024-11-09,15:13:38,University of California - Berkeley,CKC,,CKC - T41372,US,NORAM,College/University,0.27,USD,0.06,lb,,1.0,16,Alternative Meat,Meat-Protein,Presented - Not Sold,Breakfast,Compost,Shotgun Pan (2.5-inch) Metal,Pre-Consumer,Student Worker,,0,
2024-11-09,15:13:24,University of California - Berkeley,Foothill,,Foothill - LC0512,US,NORAM,College/University,17.20,USD,8.31,lb,,1.0,58,Chicken-Bone-in,Meat-Protein,Presented - Not Sold,Main Line Omni,Compost,Third Hotel Pan (4-inch) Metal,Pre-Consumer,Unknown Operator,,0,
2024-11-09,15:13:11,University of California - Berkeley,CKC,,CKC - T41372,US,NORAM,College/University,7.47,USD,1.66,lb,,1.0,15,Alternative Meat,Meat-Protein,Presented - Not Sold,Breakfast,Compost,Shotgun Pan (2.5-inch) Metal,Pre-Consumer,Student Worker,,0,
2024-11-09,15:12:45,University of California - Berkeley,CKC,,CKC - T41372,US,NORAM,College/University,1.79,USD,3.50,lb,,1.0,18,Potatoes,Starch,Presented - Not Sold,Breakfast,Compost,Full Hotel Pan (2.5-inch) Metal,Pre-Consumer,Student Worker,,0,
2024-11-09,15:12:21,University of California - Berkeley,Foothill,,Foothill - LC0512,US,NORAM,College/University,5.09,USD,6.79,lb,,1.0,30,Gravy,Soup-Sauce-Gravy,Presented - Not Sold,Main Line Omni,Compost,Shotgun Pan (4-inch) Metal,Pre-Consumer,Unknown Operator,,0,
2024-11-09,15:12:13,University of California - Berkeley,CKC,,CKC - T41372,US,NORAM,College/University,8.67,USD,5.01,lb,,1.0,26,Waffle,Bread-Cereal,Presented - Not Sold,Breakfast,Compost,Full Hotel Pan (1-inch) Metal,Pre-Consumer,Student Worker,,0,
2024-11-09,15:11:31,University of California - Berkeley,CKC,,CKC - T41372,US,NORAM,College/University,6.91,USD,3.70,lb,,1.0,17,Eggs,Dairy & Eggs,Presented - Not Sold,Breakfast,Compost,Full Hotel Pan (2.5-inch) Metal,Pre-Consumer,Bettye,,0,
2024-11-09,15:10:59,University of California - Berkeley,CKC,,CKC - T41372,US,NORAM,College/University,1.64,USD,2.16,lb,,1.0,12,Vegetables,Fruit-Vegetable,Presented - Not Sold,Breakfast,Compost,Shotgun Pan (2.5-inch) Metal,Pre-Consumer,Student Worker,,0,
2024-11-09,15:10:27,University of California - Berkeley,CKC,,CKC - T41372,US,NORAM,College/University,0.28,USD,0.15,lb,,1.0,27,Eggs,Dairy & Eggs,Presented - Not Sold,Breakfast,Compost,Shotgun Pan (4-inch) Metal,Pre-Consumer,Student Worker,,0,
2024-11-09,15:09:58,University of California - Berkeley,Foothill,,Foothill - LC0512,US,NORAM,College/University,5.56,USD,5.85,lb,,1.0,39,Rice,Starch,Presented - Not Sold,Main Line Omni,Compost,Third Hotel Pan (2.5-inch) Metal,Pre-Consumer,Unknown Operator,,0,
2024-11-09,15:08:52,University of California - Berkeley,Foothill,,Foothill - LC0512,US,NORAM,College/University,6.37,USD,6.47,lb,,1.0,37,Pasta,Starch,Presented - Not Sold,Pizza and Pasta,Compost,Full Hotel Pan (2.5-inch) Metal,Pre-Consumer,Unknown Operator,,0,
2024-11-09,15:06:50,University of California - Berkeley,Foothill,,Foothill - LC0512,US,NORAM,College/University,0.99,USD,0.66,lb,,1.0,21,Sauce,Soup-Sauce-Gravy,Presented - Not Sold,Pizza and Pasta,Compost,Shotgun Pan (4-inch) Metal,Pre-Consumer,Unknown Operator,,0,
2024-11-09,15:04:07,University of California - Berkeley,Foothill,,Foothill - LC0512,US,NORAM,College/University,2.76,USD,1.84,lb,,1.0,28,Sauce,Soup-Sauce-Gravy,Presented - Not Sold,Pizza and Pasta,Compost,Shotgun Pan (4-inch) Metal,Pre-Consumer,Unknown Operator,,0,
2024-11-08,21:26:15,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,2.08,USD,1.26,lb,,1.0,20,Tofu,Meat-Protein,Overproduction,Center Plate,Donation,Shotgun Pan (4-inch) Metal,Pre-Consumer,FSW,,0,
2024-11-08,21:17:08,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,23.09,USD,5.13,lb,,1.0,17,Alternative Meat,Meat-Protein,Presented - Not Sold,Pasta Station,Compost,Full Hotel Pan (1-inch) Metal,Pre-Consumer,FSW,,0,
2024-11-08,21:16:36,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,5.67,USD,7.46,lb,,1.0,11,Vegetables,Fruit-Vegetable,Presented - Not Sold,Pasta Station,Compost,Full Hotel Pan (1-inch) Metal,Pre-Consumer,FSW,,0,
2024-11-08,21:16:12,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,6.00,USD,6.09,lb,,1.0,13,Pasta,Starch,Presented - Not Sold,Pasta Station,Compost,Full Hotel Pan (4-inch) Metal,Pre-Consumer,FSW,,0,
2024-11-08,21:14:58,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,2.52,USD,3.31,lb,,1.0,18,Vegetables,Fruit-Vegetable,Presented - Not Sold,Bear Fit,Compost,Half Hotel Pan (4-inch) Metal,Pre-Consumer,FSW,,0,
